locationid,year,month,temperature,latitude,longitude,elevation,station,countryid,country,latabs
BR00E3-1520,2023,1,24.66,-23.433,-46.467,4.0,SAO_PAULO_CUMBICA,BR,Brazil,23.433
BR00E4-1230,2023,1,23.11,-23.0,-47.133,661.0,CAMPINAS_AEROPORTO,BR,Brazil,23.0
BR027510430,2023,1,27.25,-2.533,-44.3,51.0,SAO_LUIZ,BR,Brazil,2.533
BR027568450,2023,1,,-2.917,-41.75,5.0,PARNAIBA_AEROPORTO,BR,Brazil,2.917
BR027804460,2023,1,23.55,-4.21,-44.76,25.1,BACABAL,BR,Brazil,4.21
BR028724960,2023,1,27.95,-3.767,-38.6,26.0,FORTALEZA,BR,Brazil,3.767
BR036190520,2023,1,26.2,-5.5,-45.267,153.0,BARRA_DO_CORDA,BR,Brazil,5.5
BR036456090,2023,1,24.85,-7.333,-47.467,193.0,CAROLINA,BR,Brazil,7.333
BR037041370,2023,1,27.2,-5.05,-42.817,67.0,TERESINA_AEROPORTO,BR,Brazil,5.05
BR037335980,2023,1,20.6,-6.767,-43.017,127.0,FLORIANO,BR,Brazil,6.767
BR037897030,2023,1,,-9.383,-40.483,370.0,PETROLINA,BR,Brazil,9.383
BR038014410,2023,1,28.6,-5.2,-39.3,212.0,QUIXERAMOBIM,BR,Brazil,5.2
BR038196570,2023,1,28.15,-5.767,-35.2,45.0,NATAL,BR,Brazil,5.767
BR038484280,2023,1,24.7,-7.217,-35.883,502.0,CAMPINA_GRANDE,BR,Brazil,7.217
BR038837530,2023,1,,-9.4,-38.217,269.0,PAULO_AFONSO,BR,Brazil,9.4
BR038983570,2023,1,26.75,-9.517,-35.783,118.0,MACEIO_AEROPORTO,BR,Brazil,9.517
BR039402250,2023,1,26.95,-7.1,-34.867,66.0,JOAO_PESSOA,BR,Brazil,7.1
BR047403040,2023,1,25.75,-12.15,-45.0,439.0,BARREIRAS,BR,Brazil,12.15
BR047571250,2023,1,24.15,-12.567,-41.383,439.0,LENCOIS,BR,Brazil,12.567
BR047635180,2023,1,,-13.267,-43.417,443.0,BOM_JESUS_DA_LAPA,BR,Brazil,13.267
BR048620980,2023,1,22.5,-13.017,-38.517,51.0,SALVADOR,BR,Brazil,13.017
BR057324290,2023,1,25.0,-16.717,-43.867,668.0,MONTES_CLAROS,BR,Brazil,16.717
BR058514530,2023,1,32.9,-17.733,-39.25,3.0,CARAVELAS,BR,Brazil,17.733
BRM00082024,2023,1,29.1,2.817,-60.65,90.0,BOA_VISTA,BR,Brazil,2.817
BRM00082098,2023,1,27.1,0.051,-51.072,17.1,MACAPA,BR,Brazil,0.051
BRM00082106,2023,1,27.0,-0.133,-67.083,90.0,SAO_GABRIEL_DA_CACH,BR,Brazil,0.133
BRM00082191,2023,1,27.85,-1.45,-48.467,10.0,BELEM,BR,Brazil,1.45
BRM00082193,2023,1,27.35,-1.379,-48.476,16.5,VAL_DE_CANS_INTL,BR,Brazil,1.379
BRM00082246,2023,1,25.1,-2.633,-54.95,176.0,BELTERRA,BR,Brazil,2.633
BRM00082331,2023,1,27.15,-3.133,-60.017,72.0,MANAUS,BR,Brazil,3.133
BRM00082336,2023,1,26.35,-3.127,-58.481,43.3,ITACOATIARA,BR,Brazil,3.127
BRM00082361,2023,1,,-3.786,-49.72,253.0,TUCURUI,BR,Brazil,3.786
BRM00082445,2023,1,26.8,-4.267,-55.983,45.0,ITAITUBA,BR,Brazil,4.267
BRM00082533,2023,1,27.03,-5.811,-61.278,53.0,MANICORE,BR,Brazil,5.811
BRM00082562,2023,1,26.1,-5.369,-49.138,108.8,MARABA,BR,Brazil,5.369
BRM00082723,2023,1,25.85,-7.25,-64.833,60.0,LABREA,BR,Brazil,7.25
BRM00082791,2023,1,,-7.017,-37.267,249.0,PATOS,BR,Brazil,7.017
BRM00082915,2023,1,27.6,-9.967,-67.8,160.0,RIO_BRANCO,BR,Brazil,9.967
BRM00083064,2023,1,27.2,-10.717,-48.583,239.0,PORTO_NACIONAL,BR,Brazil,10.717
BRM00083208,2023,1,24.78,-12.694,-60.098,615.1,VILHENA,BR,Brazil,12.694
BRM00083235,2023,1,25.65,-12.4,-46.433,604.0,TAGUATINGA,BR,Brazil,12.4
BRM00083332,2023,1,24.45,-14.1,-46.367,826.0,POSSE,BR,Brazil,14.1
BRM00083344,2023,1,22.4,-14.863,-40.863,913.8,VITORIA_DA_CONQUISTA,BR,Brazil,14.863
BRM00083377,2023,1,22.4,-15.783,-47.933,1159.0,BRASILIA,BR,Brazil,15.783
BRM00083423,2023,1,24.7,-16.667,-49.25,741.0,GOIANIA,BR,Brazil,16.667
BRM00083565,2023,1,24.55,-19.7,-51.183,331.0,PARANAIBA,BR,Brazil,19.7
BRM00083566,2023,1,23.15,-19.833,-43.917,0.0,BELO_HORIZONTE_CONFINS,BR,Brazil,19.833
BRM00083587,2023,1,23.7,-19.634,-43.969,827.5,TANCREDO_NEVES_INTL,BR,Brazil,19.634
BRM00083592,2023,1,24.65,-19.8,-42.15,609.0,CARATINGA,BR,Brazil,19.8
BRM00083648,2023,1,27.35,-20.317,-40.333,36.0,VITORIA,BR,Brazil,20.317
BRM00083698,2023,1,28.1,-21.698,-41.302,17.4,BARTOLOMEU_LISANDRO,BR,Brazil,21.698
BRM00083746,2023,1,27.25,-22.809,-43.244,8.5,GALEAO_ANTONIO_CARLOS_JOBIM,BR,Brazil,22.809
BRM00083766,2023,1,,-23.383,-51.183,566.0,LONDRINA,BR,Brazil,23.383
BRM00083827,2023,1,26.45,-25.596,-54.487,239.9,CATARATAS_INTL,BR,Brazil,25.596
BRM00083836,2023,1,21.65,-25.467,-50.633,837.0,IRATI,BR,Brazil,25.467
BRM00083967,2023,1,27.45,-29.946,-51.144,7.9,CANOAS,BR,Brazil,29.946
BRM00083980,2023,1,26.5,-31.333,-54.1,242.0,BAGE,BR,Brazil,31.333
BRM00083997,2023,1,24.0,-33.517,-53.35,24.0,STVITORIA_DO_PALMAR,BR,Brazil,33.517
BR000082400,2023,2,27.22,-3.85,-32.417,59.0,FERNANDO_DE_NORONHA,BR,Brazil,3.85
BR000082704,2023,2,26.41,-7.633,-72.667,194.0,CRUZEIRO_DO_SUL,BR,Brazil,7.633
BR000083361,2023,2,28.95,-15.55,-56.117,151.0,CUIABA,BR,Brazil,15.55
BR000254000,2023,2,26.8,-2.433,-54.717,60.0,SANTAREM_AEROPORTO,BR,Brazil,2.433
BR000352000,2023,2,25.9,-3.2,-52.2,112.0,ALTAMIRA,BR,Brazil,3.2
BR000956000,2023,2,,-9.867,-56.1,289.0,ALTA_FLORESTA_AERO,BR,Brazil,9.867
BR001848001,2023,2,23.95,-18.883,-48.217,943.0,UBERLANDIA,BR,Brazil,18.883
BR001943012,2023,2,25.29,-19.65,-43.883,837.0,LAGOA_SANTA_AIRPORT,BR,Brazil,19.65
BR001946002,2023,2,,-19.567,-46.933,1004.0,ARAXA,BR,Brazil,19.567
BR001957002,2023,2,28.11,-19.083,-57.5,141.0,CORUMBA,BR,Brazil,19.083
BR002047016,2023,2,23.8,-20.55,-47.433,1026.0,FRANCA,BR,Brazil,20.55
BR002244032,2023,2,,-22.483,-44.467,440.0,RESENDE,BR,Brazil,22.483
BR002245032,2023,2,26.15,-22.783,-45.2,537.0,GUARATINGUETA,BR,Brazil,22.783
BR002351003,2023,2,24.75,-23.333,-51.133,569.0,LONDRINA_AEROPORTO,BR,Brazil,23.333
BR002549075,2023,2,21.78,-25.417,-49.267,932.0,CURITIBA,BR,Brazil,25.417
BR002554002,2023,2,24.75,-25.733,-54.467,279.0,IGUAZU_AERO,BR,Brazil,25.733
BR002752004,2023,2,23.09,-27.117,-52.617,679.0,CHAPECO,BR,Brazil,27.117
BR002957005,2023,2,29.3,-29.783,-57.033,78.0,URUGUAIANA_AEROPOR,BR,Brazil,29.783
BR00C4-0630,2023,2,25.28,-21.983,-47.333,600.0,PIRASSUNUNGA,BR,Brazil,21.983
BR00D4-0750,2023,2,24.2,-22.017,-47.883,856.0,SAO_CARLOS,BR,Brazil,22.017
BR00D6-0010,2023,2,25.75,-22.317,-49.117,617.0,BAURU,BR,Brazil,22.317
BR00D8-0390,2023,2,24.42,-22.117,-51.383,450.0,PRESIDENTE_PRUDENTE,BR,Brazil,22.117
BR00E2-0220,2023,2,24.5,-23.017,-45.567,577.0,TAUBATE,BR,Brazil,23.017
BR00E2-0320,2023,2,24.51,-23.217,-45.85,646.0,SAO_JOSE_DOS_CAMPOS,BR,Brazil,23.217
BR00E3-0070,2023,2,24.25,-23.5,-46.617,792.0,SAO_PAULO,BR,Brazil,23.5
BR00E3-0520,2023,2,24.05,-23.617,-46.65,802.0,SAO_PAULO_AEROPORT,BR,Brazil,23.617
BR00E3-1520,2023,2,25.78,-23.433,-46.467,4.0,SAO_PAULO_CUMBICA,BR,Brazil,23.433
BR00E4-1230,2023,2,23.59,-23.0,-47.133,661.0,CAMPINAS_AEROPORTO,BR,Brazil,23.0
BR027510430,2023,2,27.05,-2.533,-44.3,51.0,SAO_LUIZ,BR,Brazil,2.533
BR027568450,2023,2,,-2.917,-41.75,5.0,PARNAIBA_AEROPORTO,BR,Brazil,2.917
BR027804460,2023,2,22.6,-4.21,-44.76,25.1,BACABAL,BR,Brazil,4.21
BR028724960,2023,2,27.7,-3.767,-38.6,26.0,FORTALEZA,BR,Brazil,3.767
BR036190520,2023,2,26.6,-5.5,-45.267,153.0,BARRA_DO_CORDA,BR,Brazil,5.5
BR036456090,2023,2,24.15,-7.333,-47.467,193.0,CAROLINA,BR,Brazil,7.333
BR037041370,2023,2,27.8,-5.05,-42.817,67.0,TERESINA_AEROPORTO,BR,Brazil,5.05
BR037335980,2023,2,,-6.767,-43.017,127.0,FLORIANO,BR,Brazil,6.767
BR037897030,2023,2,,-9.383,-40.483,370.0,PETROLINA,BR,Brazil,9.383
BR038014410,2023,2,28.5,-5.2,-39.3,212.0,QUIXERAMOBIM,BR,Brazil,5.2
BR038196570,2023,2,28.2,-5.767,-35.2,45.0,NATAL,BR,Brazil,5.767
BR038484280,2023,2,25.42,-7.217,-35.883,502.0,CAMPINA_GRANDE,BR,Brazil,7.217
BR038837530,2023,2,,-9.4,-38.217,269.0,PAULO_AFONSO,BR,Brazil,9.4
BR038983570,2023,2,26.95,-9.517,-35.783,118.0,MACEIO_AEROPORTO,BR,Brazil,9.517
BR039402250,2023,2,27.55,-7.1,-34.867,66.0,JOAO_PESSOA,BR,Brazil,7.1
BR047403040,2023,2,26.5,-12.15,-45.0,439.0,BARREIRAS,BR,Brazil,12.15
BR047571250,2023,2,24.9,-12.567,-41.383,439.0,LENCOIS,BR,Brazil,12.567
BR047635180,2023,2,,-13.267,-43.417,443.0,BOM_JESUS_DA_LAPA,BR,Brazil,13.267
BR048620980,2023,2,,-13.017,-38.517,51.0,SALVADOR,BR,Brazil,13.017
BR057324290,2023,2,26.1,-16.717,-43.867,668.0,MONTES_CLAROS,BR,Brazil,16.717
BR058514530,2023,2,,-17.733,-39.25,3.0,CARAVELAS,BR,Brazil,17.733
BRM00082024,2023,2,29.0,2.817,-60.65,90.0,BOA_VISTA,BR,Brazil,2.817
BRM00082098,2023,2,27.1,0.051,-51.072,17.1,MACAPA,BR,Brazil,0.051
BRM00082106,2023,2,27.35,-0.133,-67.083,90.0,SAO_GABRIEL_DA_CACH,BR,Brazil,0.133
BRM00082191,2023,2,27.45,-1.45,-48.467,10.0,BELEM,BR,Brazil,1.45
BRM00082193,2023,2,27.05,-1.379,-48.476,16.5,VAL_DE_CANS_INTL,BR,Brazil,1.379
BRM00082246,2023,2,,-2.633,-54.95,176.0,BELTERRA,BR,Brazil,2.633
BRM00082331,2023,2,27.5,-3.133,-60.017,72.0,MANAUS,BR,Brazil,3.133
BRM00082336,2023,2,26.2,-3.127,-58.481,43.3,ITACOATIARA,BR,Brazil,3.127
BRM00082361,2023,2,25.23,-3.786,-49.72,253.0,TUCURUI,BR,Brazil,3.786
BRM00082445,2023,2,27.75,-4.267,-55.983,45.0,ITAITUBA,BR,Brazil,4.267
BRM00082533,2023,2,26.62,-5.811,-61.278,53.0,MANICORE,BR,Brazil,5.811
BRM00082562,2023,2,26.67,-5.369,-49.138,108.8,MARABA,BR,Brazil,5.369
BRM00082723,2023,2,26.75,-7.25,-64.833,60.0,LABREA,BR,Brazil,7.25
BRM00082791,2023,2,,-7.017,-37.267,249.0,PATOS,BR,Brazil,7.017
BRM00082915,2023,2,27.6,-9.967,-67.8,160.0,RIO_BRANCO,BR,Brazil,9.967
BRM00083064,2023,2,28.15,-10.717,-48.583,239.0,PORTO_NACIONAL,BR,Brazil,10.717
BRM00083208,2023,2,25.26,-12.694,-60.098,615.1,VILHENA,BR,Brazil,12.694
BRM00083235,2023,2,27.15,-12.4,-46.433,604.0,TAGUATINGA,BR,Brazil,12.4
BRM00083332,2023,2,26.35,-14.1,-46.367,826.0,POSSE,BR,Brazil,14.1
BRM00083344,2023,2,22.8,-14.863,-40.863,913.8,VITORIA_DA_CONQUISTA,BR,Brazil,14.863
BRM00083377,2023,2,23.55,-15.783,-47.933,1159.0,BRASILIA,BR,Brazil,15.783
BRM00083423,2023,2,26.35,-16.667,-49.25,741.0,GOIANIA,BR,Brazil,16.667
BRM00083565,2023,2,25.2,-19.7,-51.183,331.0,PARANAIBA,BR,Brazil,19.7
BRM00083566,2023,2,24.25,-19.833,-43.917,0.0,BELO_HORIZONTE_CONFINS,BR,Brazil,19.833
BRM00083587,2023,2,25.6,-19.634,-43.969,827.5,TANCREDO_NEVES_INTL,BR,Brazil,19.634
BRM00083592,2023,2,25.4,-19.8,-42.15,609.0,CARATINGA,BR,Brazil,19.8
BRM00083648,2023,2,29.15,-20.317,-40.333,36.0,VITORIA,BR,Brazil,20.317
BRM00083698,2023,2,29.0,-21.698,-41.302,17.4,BARTOLOMEU_LISANDRO,BR,Brazil,21.698
BRM00083746,2023,2,28.55,-22.809,-43.244,8.5,GALEAO_ANTONIO_CARLOS_JOBIM,BR,Brazil,22.809
BRM00083766,2023,2,24.65,-23.383,-51.183,566.0,LONDRINA,BR,Brazil,23.383
BRM00083827,2023,2,25.6,-25.596,-54.487,239.9,CATARATAS_INTL,BR,Brazil,25.596
BRM00083836,2023,2,21.45,-25.467,-50.633,837.0,IRATI,BR,Brazil,25.467
BRM00083967,2023,2,26.05,-29.946,-51.144,7.9,CANOAS,BR,Brazil,29.946
BRM00083980,2023,2,24.85,-31.333,-54.1,242.0,BAGE,BR,Brazil,31.333
BRM00083997,2023,2,24.1,-33.517,-53.35,24.0,STVITORIA_DO_PALMAR,BR,Brazil,33.517
BR000082400,2023,3,26.85,-3.85,-32.417,59.0,FERNANDO_DE_NORONHA,BR,Brazil,3.85
BR000082704,2023,3,26.34,-7.633,-72.667,194.0,CRUZEIRO_DO_SUL,BR,Brazil,7.633
BR000083361,2023,3,28.7,-15.55,-56.117,151.0,CUIABA,BR,Brazil,15.55
BR000254000,2023,3,26.6,-2.433,-54.717,60.0,SANTAREM_AEROPORTO,BR,Brazil,2.433
BR000352000,2023,3,26.05,-3.2,-52.2,112.0,ALTAMIRA,BR,Brazil,3.2
BR000956000,2023,3,,-9.867,-56.1,289.0,ALTA_FLORESTA_AERO,BR,Brazil,9.867
BR001848001,2023,3,23.6,-18.883,-48.217,943.0,UBERLANDIA,BR,Brazil,18.883
BR001943012,2023,3,25.4,-19.65,-43.883,837.0,LAGOA_SANTA_AIRPORT,BR,Brazil,19.65
BR001946002,2023,3,24.35,-19.567,-46.933,1004.0,ARAXA,BR,Brazil,19.567
BR001957002,2023,3,28.8,-19.083,-57.5,141.0,CORUMBA,BR,Brazil,19.083
BR002047016,2023,3,23.8,-20.55,-47.433,1026.0,FRANCA,BR,Brazil,20.55
BR002244032,2023,3,18.0,-22.483,-44.467,440.0,RESENDE,BR,Brazil,22.483
BR002245032,2023,3,25.92,-22.783,-45.2,537.0,GUARATINGUETA,BR,Brazil,22.783
BR002351003,2023,3,26.4,-23.333,-51.133,569.0,LONDRINA_AEROPORTO,BR,Brazil,23.333
BR002549075,2023,3,22.21,-25.417,-49.267,932.0,CURITIBA,BR,Brazil,25.417
BR002554002,2023,3,25.65,-25.733,-54.467,279.0,IGUAZU_AERO,BR,Brazil,25.733
BR002752004,2023,3,24.55,-27.117,-52.617,679.0,CHAPECO,BR,Brazil,27.117
BR002957005,2023,3,16.7,-29.783,-57.033,78.0,URUGUAIANA_AEROPOR,BR,Brazil,29.783
BR00C4-0630,2023,3,25.32,-21.983,-47.333,600.0,PIRASSUNUNGA,BR,Brazil,21.983
BR00D4-0750,2023,3,24.35,-22.017,-47.883,856.0,SAO_CARLOS,BR,Brazil,22.017
BR00D6-0010,2023,3,26.77,-22.317,-49.117,617.0,BAURU,BR,Brazil,22.317
BR00D8-0390,2023,3,25.45,-22.117,-51.383,450.0,PRESIDENTE_PRUDENTE,BR,Brazil,22.117
BR00E2-0220,2023,3,24.15,-23.017,-45.567,577.0,TAUBATE,BR,Brazil,23.017
BR00E2-0320,2023,3,24.08,-23.217,-45.85,646.0,SAO_JOSE_DOS_CAMPOS,BR,Brazil,23.217
BR00E3-0070,2023,3,24.6,-23.5,-46.617,792.0,SAO_PAULO,BR,Brazil,23.5
BR00E3-0520,2023,3,24.1,-23.617,-46.65,802.0,SAO_PAULO_AEROPORT,BR,Brazil,23.617
BR00E3-1520,2023,3,25.5,-23.433,-46.467,4.0,SAO_PAULO_CUMBICA,BR,Brazil,23.433
BR00E4-1230,2023,3,24.04,-23.0,-47.133,661.0,CAMPINAS_AEROPORTO,BR,Brazil,23.0
BR027510430,2023,3,27.65,-2.533,-44.3,51.0,SAO_LUIZ,BR,Brazil,2.533
BR027568450,2023,3,,-2.917,-41.75,5.0,PARNAIBA_AEROPORTO,BR,Brazil,2.917
BR027804460,2023,3,,-4.21,-44.76,25.1,BACABAL,BR,Brazil,4.21
BR028724960,2023,3,27.45,-3.767,-38.6,26.0,FORTALEZA,BR,Brazil,3.767
BR036190520,2023,3,26.1,-5.5,-45.267,153.0,BARRA_DO_CORDA,BR,Brazil,5.5
BR036456090,2023,3,24.2,-7.333,-47.467,193.0,CAROLINA,BR,Brazil,7.333
BR037041370,2023,3,27.45,-5.05,-42.817,67.0,TERESINA_AEROPORTO,BR,Brazil,5.05
BR037335980,2023,3,21.4,-6.767,-43.017,127.0,FLORIANO,BR,Brazil,6.767
BR037897030,2023,3,,-9.383,-40.483,370.0,PETROLINA,BR,Brazil,9.383
BR038014410,2023,3,26.8,-5.2,-39.3,212.0,QUIXERAMOBIM,BR,Brazil,5.2
BR038196570,2023,3,27.65,-5.767,-35.2,45.0,NATAL,BR,Brazil,5.767
BR038484280,2023,3,24.82,-7.217,-35.883,502.0,CAMPINA_GRANDE,BR,Brazil,7.217
BR038837530,2023,3,,-9.4,-38.217,269.0,PAULO_AFONSO,BR,Brazil,9.4
BR038983570,2023,3,26.9,-9.517,-35.783,118.0,MACEIO_AEROPORTO,BR,Brazil,9.517
BR039402250,2023,3,27.15,-7.1,-34.867,66.0,JOAO_PESSOA,BR,Brazil,7.1
BR047403040,2023,3,26.1,-12.15,-45.0,439.0,BARREIRAS,BR,Brazil,12.15
BR047571250,2023,3,24.4,-12.567,-41.383,439.0,LENCOIS,BR,Brazil,12.567
BR047635180,2023,3,20.2,-13.267,-43.417,443.0,BOM_JESUS_DA_LAPA,BR,Brazil,13.267
BR048620980,2023,3,23.2,-13.017,-38.517,51.0,SALVADOR,BR,Brazil,13.017
BR057324290,2023,3,26.35,-16.717,-43.867,668.0,MONTES_CLAROS,BR,Brazil,16.717
BR058514530,2023,3,34.4,-17.733,-39.25,3.0,CARAVELAS,BR,Brazil,17.733
BRM00082024,2023,3,29.65,2.817,-60.65,90.0,BOA_VISTA,BR,Brazil,2.817
BRM00082098,2023,3,27.35,0.051,-51.072,17.1,MACAPA,BR,Brazil,0.051
BRM00082106,2023,3,27.45,-0.133,-67.083,90.0,SAO_GABRIEL_DA_CACH,BR,Brazil,0.133
BRM00082191,2023,3,27.35,-1.45,-48.467,10.0,BELEM,BR,Brazil,1.45
BRM00082193,2023,3,26.95,-1.379,-48.476,16.5,VAL_DE_CANS_INTL,BR,Brazil,1.379
BRM00082246,2023,3,,-2.633,-54.95,176.0,BELTERRA,BR,Brazil,2.633
BRM00082331,2023,3,27.85,-3.133,-60.017,72.0,MANAUS,BR,Brazil,3.133
BRM00082336,2023,3,26.8,-3.127,-58.481,43.3,ITACOATIARA,BR,Brazil,3.127
BRM00082361,2023,3,,-3.786,-49.72,253.0,TUCURUI,BR,Brazil,3.786
BRM00082445,2023,3,27.45,-4.267,-55.983,45.0,ITAITUBA,BR,Brazil,4.267
BRM00082533,2023,3,28.23,-5.811,-61.278,53.0,MANICORE,BR,Brazil,5.811
BRM00082562,2023,3,26.17,-5.369,-49.138,108.8,MARABA,BR,Brazil,5.369
BRM00082723,2023,3,26.8,-7.25,-64.833,60.0,LABREA,BR,Brazil,7.25
BRM00082791,2023,3,27.05,-7.017,-37.267,249.0,PATOS,BR,Brazil,7.017
BRM00082915,2023,3,27.6,-9.967,-67.8,160.0,RIO_BRANCO,BR,Brazil,9.967
BRM00083064,2023,3,27.5,-10.717,-48.583,239.0,PORTO_NACIONAL,BR,Brazil,10.717
BRM00083208,2023,3,25.02,-12.694,-60.098,615.1,VILHENA,BR,Brazil,12.694
BRM00083235,2023,3,26.25,-12.4,-46.433,604.0,TAGUATINGA,BR,Brazil,12.4
BRM00083332,2023,3,24.95,-14.1,-46.367,826.0,POSSE,BR,Brazil,14.1
BRM00083344,2023,3,22.8,-14.863,-40.863,913.8,VITORIA_DA_CONQUISTA,BR,Brazil,14.863
BRM00083377,2023,3,22.55,-15.783,-47.933,1159.0,BRASILIA,BR,Brazil,15.783
BRM00083423,2023,3,25.4,-16.667,-49.25,741.0,GOIANIA,BR,Brazil,16.667
BRM00083565,2023,3,25.3,-19.7,-51.183,331.0,PARANAIBA,BR,Brazil,19.7
BRM00083566,2023,3,24.35,-19.833,-43.917,0.0,BELO_HORIZONTE_CONFINS,BR,Brazil,19.833
BRM00083587,2023,3,25.4,-19.634,-43.969,827.5,TANCREDO_NEVES_INTL,BR,Brazil,19.634
BRM00083592,2023,3,25.7,-19.8,-42.15,609.0,CARATINGA,BR,Brazil,19.8
BRM00083648,2023,3,28.6,-20.317,-40.333,36.0,VITORIA,BR,Brazil,20.317
BRM00083698,2023,3,28.95,-21.698,-41.302,17.4,BARTOLOMEU_LISANDRO,BR,Brazil,21.698
BRM00083746,2023,3,27.7,-22.809,-43.244,8.5,GALEAO_ANTONIO_CARLOS_JOBIM,BR,Brazil,22.809
BRM00083766,2023,3,26.1,-23.383,-51.183,566.0,LONDRINA,BR,Brazil,23.383
BRM00083827,2023,3,26.4,-25.596,-54.487,239.9,CATARATAS_INTL,BR,Brazil,25.596
BRM00083836,2023,3,22.3,-25.467,-50.633,837.0,IRATI,BR,Brazil,25.467
BRM00083967,2023,3,26.85,-29.946,-51.144,7.9,CANOAS,BR,Brazil,29.946
BRM00083980,2023,3,25.45,-31.333,-54.1,242.0,BAGE,BR,Brazil,31.333
BRM00083997,2023,3,24.5,-33.517,-53.35,24.0,STVITORIA_DO_PALMAR,BR,Brazil,33.517
BR000082400,2023,4,26.99,-3.85,-32.417,59.0,FERNANDO_DE_NORONHA,BR,Brazil,3.85
BR000082704,2023,4,26.71,-7.633,-72.667,194.0,CRUZEIRO_DO_SUL,BR,Brazil,7.633
BR000083361,2023,4,28.15,-15.55,-56.117,151.0,CUIABA,BR,Brazil,15.55
BR000254000,2023,4,26.65,-2.433,-54.717,60.0,SANTAREM_AEROPORTO,BR,Brazil,2.433
BR000352000,2023,4,26.4,-3.2,-52.2,112.0,ALTAMIRA,BR,Brazil,3.2
BR000956000,2023,4,30.37,-9.867,-56.1,289.0,ALTA_FLORESTA_AERO,BR,Brazil,9.867
BR001848001,2023,4,22.7,-18.883,-48.217,943.0,UBERLANDIA,BR,Brazil,18.883
BR001943012,2023,4,23.12,-19.65,-43.883,837.0,LAGOA_SANTA_AIRPORT,BR,Brazil,19.65
BR001946002,2023,4,22.55,-19.567,-46.933,1004.0,ARAXA,BR,Brazil,19.567
BR001957002,2023,4,27.77,-19.083,-57.5,141.0,CORUMBA,BR,Brazil,19.083
BR002047016,2023,4,21.7,-20.55,-47.433,1026.0,FRANCA,BR,Brazil,20.55
BR002244032,2023,4,,-22.483,-44.467,440.0,RESENDE,BR,Brazil,22.483
BR002245032,2023,4,22.87,-22.783,-45.2,537.0,GUARATINGUETA,BR,Brazil,22.783
BR002351003,2023,4,23.25,-23.333,-51.133,569.0,LONDRINA_AEROPORTO,BR,Brazil,23.333
BR002549075,2023,4,18.65,-25.417,-49.267,932.0,CURITIBA,BR,Brazil,25.417
BR002554002,2023,4,21.5,-25.733,-54.467,279.0,IGUAZU_AERO,BR,Brazil,25.733
BR002752004,2023,4,20.38,-27.117,-52.617,679.0,CHAPECO,BR,Brazil,27.117
