originalid,year,weeksworked
2335,2021,
2336,2017,0
2336,2018,0
2336,2019,
2336,2020,
2336,2021,
2337,2017,
2337,2018,
2337,2019,
2337,2020,
2337,2021,
2338,2017,52
2338,2018,52
2338,2019,52
2338,2020,52
2338,2021,43
2339,2017,49
2339,2018,52
2339,2019,52
2339,2020,52
2339,2021,41
2340,2017,52
2340,2018,52
2340,2019,52
2340,2020,11
2340,2021,
2341,2017,
2341,2018,
2341,2019,
2341,2020,
2341,2021,
2342,2017,52
2342,2018,52
2342,2019,52
2342,2020,52
2342,2021,40
2343,2017,52
2343,2018,50
2343,2019,46
2343,2020,
2343,2021,
2344,2017,37
2344,2018,18
2344,2019,50
2344,2020,
2344,2021,
2345,2017,48
2345,2018,52
2345,2019,52
2345,2020,52
2345,2021,52
2346,2017,52
2346,2018,52
2346,2019,52
2346,2020,52
2346,2021,52
2347,2017,52
2347,2018,52
2347,2019,30
2347,2020,52
2347,2021,52
2348,2017,52
2348,2018,52
2348,2019,52
2348,2020,49
2348,2021,25
2349,2017,
2349,2018,
2349,2019,
2349,2020,0
2349,2021,0
2350,2017,52
2350,2018,52
2350,2019,52
2350,2020,52
2350,2021,41
2351,2017,52
2351,2018,52
2351,2019,52
2351,2020,39
2351,2021,52
2352,2017,51
2352,2018,51
2352,2019,52
2352,2020,52
2352,2021,42
2353,2017,37
2353,2018,28
2353,2019,
2353,2020,
2353,2021,
2354,2017,
2354,2018,
2354,2019,
2354,2020,
2354,2021,
2355,2017,
2355,2018,
2355,2019,
2355,2020,
2355,2021,
2356,2017,51
2356,2018,0
2356,2019,31
2356,2020,52
2356,2021,41
2357,2017,0
2357,2018,42
2357,2019,52
2357,2020,21
2357,2021,0
2358,2017,44
2358,2018,
2358,2019,22
2358,2020,0
2358,2021,42
2359,2017,
2359,2018,
2359,2019,
2359,2020,
2359,2021,
2360,2017,52
2360,2018,52
2360,2019,51
2360,2020,52
2360,2021,49
2361,2017,52
2361,2018,52
2361,2019,52
2361,2020,52
2361,2021,51
2362,2017,52
2362,2018,30
2362,2019,52
2362,2020,52
2362,2021,49
2363,2017,
2363,2018,
2363,2019,
2363,2020,
2363,2021,
2364,2017,52
2364,2018,52
2364,2019,52
2364,2020,52
2364,2021,40
2365,2017,19
2365,2018,52
2365,2019,52
2365,2020,52
2365,2021,38
2366,2017,52
2366,2018,52
2366,2019,52
2366,2020,52
2366,2021,52
2367,2017,
2367,2018,
2367,2019,
2367,2020,
2367,2021,
2368,2017,52
2368,2018,52
2368,2019,52
2368,2020,52
2368,2021,46
2369,2017,
2369,2018,
2369,2019,
2369,2020,
2369,2021,
2370,2017,52
2370,2018,46
2370,2019,49
2370,2020,52
2370,2021,52
2371,2017,52
2371,2018,52
2371,2019,52
2371,2020,52
2371,2021,52
2372,2017,52
2372,2018,19
2372,2019,
2372,2020,
2372,2021,
2373,2017,52
2373,2018,52
2373,2019,52
2373,2020,52
2373,2021,43
2374,2017,52
2374,2018,52
2374,2019,52
2374,2020,52
2374,2021,42
2375,2017,0
2375,2018,0
2375,2019,0
2375,2020,28
2375,2021,49
2376,2017,47
2376,2018,
2376,2019,
2376,2020,
2376,2021,
2377,2017,0
2377,2018,0
2377,2019,
2377,2020,
2377,2021,
2378,2017,52
2378,2018,52
2378,2019,52
2378,2020,52
2378,2021,52
2379,2017,52
2379,2018,52
2379,2019,52
2379,2020,25
2379,2021,52
2380,2017,52
2380,2018,52
2380,2019,52
2380,2020,52
2380,2021,52
2381,2017,
2381,2018,
2381,2019,
2381,2020,
2381,2021,
2382,2017,52
2382,2018,52
2382,2019,52
2382,2020,52
2382,2021,52
2383,2017,52
2383,2018,30
2383,2019,52
2383,2020,52
2383,2021,50
2384,2017,
2384,2018,
2384,2019,
2384,2020,
2384,2021,
2385,2017,52
2385,2018,33
2385,2019,
2385,2020,
2385,2021,
2386,2017,
2386,2018,
2386,2019,
2386,2020,
2386,2021,
2387,2017,52
2387,2018,52
2387,2019,
2387,2020,
2387,2021,
2388,2017,46
2388,2018,52
2388,2019,52
2388,2020,52
2388,2021,52
2389,2017,52
2389,2018,48
2389,2019,52
2389,2020,52
2389,2021,37
2390,2017,
2390,2018,
2390,2019,
2390,2020,
2390,2021,
2391,2017,0
2391,2018,0
2391,2019,0
2391,2020,0
2391,2021,0
2392,2017,52
2392,2018,52
2392,2019,52
2392,2020,52
2392,2021,43
2393,2017,52
2393,2018,52
2393,2019,52
2393,2020,52
2393,2021,52
2394,2017,52
2394,2018,52
2394,2019,52
2394,2020,52
2394,2021,52
2395,2017,52
2395,2018,52
2395,2019,52
2395,2020,52
2395,2021,41
2396,2017,52
2396,2018,52
2396,2019,37
2396,2020,52
2396,2021,39
2397,2017,52
2397,2018,52
2397,2019,52
2397,2020,52
2397,2021,44
2398,2017,52
2398,2018,52
2398,2019,52
2398,2020,52
2398,2021,45
2399,2017,52
2399,2018,52
2399,2019,52
2399,2020,11
2399,2021,
2400,2017,
2400,2018,
2400,2019,
2400,2020,
2400,2021,
2401,2017,27
2401,2018,0
2401,2019,16
2401,2020,10
2401,2021,17
2402,2017,40
2402,2018,46
2402,2019,41
2402,2020,36
2402,2021,36
2403,2017,52
2403,2018,52
2403,2019,52
2403,2020,52
2403,2021,52
2404,2017,52
2404,2018,49
2404,2019,52
2404,2020,52
2404,2021,41
2405,2017,
2405,2018,
2405,2019,
2405,2020,
2405,2021,
2406,2017,
2406,2018,
2406,2019,
2406,2020,
2406,2021,
2407,2017,52
2407,2018,52
2407,2019,52
2407,2020,51
2407,2021,40
2408,2017,
2408,2018,
2408,2019,
2408,2020,
2408,2021,
2409,2017,52
2409,2018,52
2409,2019,52
2409,2020,52
2409,2021,45
2410,2017,51
2410,2018,44
2410,2019,51
2410,2020,52
2410,2021,52
2411,2017,0
2411,2018,0
2411,2019,0
2411,2020,0
2411,2021,0
2412,2017,
2412,2018,
2412,2019,
2412,2020,
2412,2021,
2413,2017,
2413,2018,
2413,2019,
2413,2020,
2413,2021,
2414,2017,52
2414,2018,52
2414,2019,52
2414,2020,52
2414,2021,42
2415,2017,
2415,2018,
2415,2019,
2415,2020,
2415,2021,
2416,2017,52
2416,2018,52
2416,2019,52
2416,2020,52
2416,2021,39
2417,2017,52
2417,2018,52
2417,2019,52
2417,2020,52
2417,2021,52
2418,2017,0
2418,2018,0
2418,2019,0
2418,2020,42
2418,2021,40
2419,2017,51
2419,2018,52
2419,2019,52
2419,2020,52
2419,2021,47
2420,2017,52
2420,2018,52
2420,2019,52
2420,2020,52
2420,2021,42
2421,2017,52
2421,2018,52
2421,2019,52
2421,2020,52
2421,2021,46
2422,2017,52
2422,2018,52
2422,2019,52
2422,2020,37
2422,2021,42
2423,2017,52
2423,2018,52
2423,2019,52
2423,2020,51
2423,2021,44
2424,2017,
2424,2018,
2424,2019,
2424,2020,
2424,2021,
2425,2017,
2425,2018,
2425,2019,
2425,2020,
2425,2021,
2426,2017,52
2426,2018,52
2426,2019,52
2426,2020,52
2426,2021,18
2427,2017,44
2427,2018,7
2427,2019,
2427,2020,
2427,2021,
2428,2017,
2428,2018,
2428,2019,
2428,2020,
2428,2021,
2429,2017,
2429,2018,
2429,2019,
2429,2020,
2429,2021,
2430,2017,49
2430,2018,52
2430,2019,52
2430,2020,35
2430,2021,41
2431,2017,52
2431,2018,52
2431,2019,52
2431,2020,52
2431,2021,52
2432,2017,
2432,2018,
2432,2019,
2432,2020,
2432,2021,
2433,2017,
2433,2018,
2433,2019,
2433,2020,
2433,2021,
2434,2017,52
2434,2018,52
2434,2019,52
2434,2020,52
2434,2021,40
2435,2017,52
2435,2018,44
2435,2019,3
2435,2020,46
2435,2021,51
2436,2017,52
2436,2018,52
2436,2019,52
2436,2020,52
2436,2021,52
2437,2017,52
2437,2018,52
2437,2019,52
2437,2020,52
2437,2021,44
2438,2017,0
2438,2018,0
2438,2019,
2438,2020,
2438,2021,
2439,2017,52
2439,2018,52
2439,2019,52
2439,2020,52
2439,2021,39
2440,2017,27
2440,2018,48
2440,2019,52
2440,2020,52
2440,2021,37
2441,2017,52
2441,2018,52
2441,2019,52
2441,2020,43
2441,2021,50
2442,2017,52
2442,2018,52
2442,2019,52
2442,2020,6
2442,2021,
2443,2017,0
2443,2018,0
2443,2019,12
2443,2020,52
2443,2021,47
2444,2017,24
2444,2018,24
2444,2019,52
2444,2020,33
2444,2021,52
2445,2017,52
2445,2018,52
2445,2019,52
2445,2020,52
2445,2021,47
2446,2017,0
2446,2018,47
2446,2019,
2446,2020,
2446,2021,
2447,2017,52
2447,2018,52
2447,2019,52
2447,2020,11
2447,2021,8
2448,2017,52
2448,2018,52
2448,2019,52
2448,2020,52
2448,2021,42
2449,2017,
2449,2018,
2449,2019,
2449,2020,
2449,2021,
2450,2017,
2450,2018,
2450,2019,
2450,2020,
2450,2021,
2451,2017,52
2451,2018,52
2451,2019,52
2451,2020,52
2451,2021,52
2452,2017,36
2452,2018,52
2452,2019,52
2452,2020,
2452,2021,0
2453,2017,52
2453,2018,52
2453,2019,52
2453,2020,52
2453,2021,49
2454,2017,23
2454,2018,43
2454,2019,52
2454,2020,29
2454,2021,52
2455,2017,52
2455,2018,52
2455,2019,52
2455,2020,52
2455,2021,47
2456,2017,0
2456,2018,0
2456,2019,
2456,2020,
2456,2021,
2457,2017,52
2457,2018,52
2457,2019,48
2457,2020,52
2457,2021,52
2458,2017,52
2458,2018,49
2458,2019,52
2458,2020,52
2458,2021,52
2459,2017,
2459,2018,
2459,2019,
2459,2020,
2459,2021,
2460,2017,52
2460,2018,52
2460,2019,52
2460,2020,52
2460,2021,49
2461,2017,52
2461,2018,52
2461,2019,52
2461,2020,52
2461,2021,49
2462,2017,0
2462,2018,13
2462,2019,52
2462,2020,52
2462,2021,52
2463,2017,52
2463,2018,52
2463,2019,52
2463,2020,52
2463,2021,52
2464,2017,
2464,2018,
2464,2019,
2464,2020,
2464,2021,
2465,2017,52
2465,2018,52
2465,2019,52
2465,2020,52
2465,2021,52
2466,2017,52
2466,2018,52
2466,2019,52
2466,2020,52
2466,2021,52
2467,2017,
2467,2018,
2467,2019,
2467,2020,
2467,2021,
2468,2017,52
2468,2018,52
2468,2019,52
2468,2020,31
2468,2021,0
2469,2017,0
2469,2018,0
2469,2019,0
2469,2020,
2469,2021,
2470,2017,52
2470,2018,52
2470,2019,
2470,2020,52
2470,2021,52
2471,2017,
2471,2018,
2471,2019,
2471,2020,
2471,2021,
2472,2017,52
2472,2018,15
2472,2019,35
2472,2020,18
2472,2021,52
2473,2017,52
2473,2018,52
2473,2019,52
2473,2020,52
2473,2021,48
2474,2017,0
2474,2018,0
2474,2019,0
2474,2020,0
2474,2021,0
2475,2017,52
2475,2018,52
2475,2019,52
2475,2020,52
2475,2021,31
2476,2017,52
2476,2018,52
2476,2019,52
2476,2020,52
2476,2021,44
2477,2017,0
2477,2018,46
2477,2019,19
2477,2020,0
2477,2021,17
2478,2017,0
2478,2018,0
2478,2019,0
2478,2020,0
2478,2021,0
2479,2017,
2479,2018,
2479,2019,
2479,2020,
2479,2021,
2480,2017,52
2480,2018,52
2480,2019,52
2480,2020,52
2480,2021,41
2481,2017,48
2481,2018,50
2481,2019,52
2481,2020,52
2481,2021,44
2482,2017,52
2482,2018,52
2482,2019,52
2482,2020,52
2482,2021,52
2483,2017,52
2483,2018,52
2483,2019,52
2483,2020,52
2483,2021,52
2484,2017,
2484,2018,
2484,2019,
2484,2020,
2484,2021,
2485,2017,
2485,2018,
2485,2019,
2485,2020,
2485,2021,
2486,2017,52
2486,2018,52
2486,2019,52
2486,2020,52
2486,2021,52
2487,2017,0
2487,2018,0
2487,2019,
2487,2020,
2487,2021,
2488,2017,21
2488,2018,52
2488,2019,51
2488,2020,12
2488,2021,0
2489,2017,52
2489,2018,44
2489,2019,52
2489,2020,52
2489,2021,52
2490,2017,52
2490,2018,52
2490,2019,52
2490,2020,42
2490,2021,52
2491,2017,52
2491,2018,52
2491,2019,52
2491,2020,51
2491,2021,41
2492,2017,
2492,2018,
2492,2019,
2492,2020,
2492,2021,
2493,2017,52
2493,2018,52
2493,2019,52
2493,2020,52
2493,2021,40
2494,2017,52
2494,2018,52
2494,2019,52
2494,2020,52
2494,2021,42
2495,2017,
2495,2018,
2495,2019,
2495,2020,
2495,2021,
2496,2017,40
2496,2018,52
2496,2019,52
2496,2020,52
2496,2021,42
2497,2017,52
2497,2018,52
2497,2019,52
2497,2020,52
2497,2021,49
2498,2017,52
2498,2018,52
2498,2019,52
2498,2020,52
2498,2021,45
2499,2017,52
2499,2018,38
2499,2019,43
2499,2020,5
2499,2021,50
2500,2017,52
2500,2018,52
2500,2019,52
2500,2020,52
2500,2021,48
2501,2017,14
2501,2018,39
2501,2019,52
2501,2020,15
2501,2021,0
2502,2017,49
2502,2018,0
2502,2019,0
2502,2020,0
2502,2021,8
2503,2017,52
2503,2018,19
2503,2019,
2503,2020,
2503,2021,
2504,2017,52
2504,2018,52
2504,2019,52
2504,2020,52
2504,2021,44
2505,2017,17
2505,2018,48
2505,2019,36
2505,2020,0
2505,2021,0
2506,2017,0
2506,2018,0
2506,2019,48
2506,2020,52
2506,2021,52
2507,2017,52
2507,2018,52
2507,2019,52
2507,2020,17
2507,2021,35
2508,2017,52
2508,2018,52
2508,2019,52
2508,2020,52
2508,2021,41
2509,2017,0
2509,2018,0
2509,2019,0
2509,2020,0
2509,2021,0
2510,2017,52
2510,2018,52
2510,2019,52
2510,2020,52
2510,2021,42
2511,2017,52
2511,2018,52
2511,2019,52
2511,2020,52
2511,2021,48
2512,2017,52
2512,2018,52
2512,2019,52
2512,2020,52
2512,2021,38
2513,2017,52
2513,2018,52
2513,2019,52
2513,2020,11
2513,2021,
2514,2017,52
2514,2018,52
2514,2019,52
2514,2020,52
2514,2021,52
2515,2017,52
2515,2018,52
2515,2019,52
2515,2020,52
2515,2021,44
2516,2017,52
2516,2018,52
2516,2019,52
2516,2020,52
2516,2021,43
2517,2017,0
2517,2018,0
2517,2019,0
2517,2020,0
2517,2021,0
2518,2017,52
2518,2018,52
2518,2019,52
2518,2020,52
2518,2021,52
2519,2017,39
2519,2018,52
2519,2019,52
2519,2020,52
2519,2021,44
2520,2017,52
2520,2018,52
2520,2019,52
2520,2020,52
2520,2021,43
2521,2017,52
2521,2018,51
2521,2019,52
2521,2020,51
2521,2021,52
2522,2017,52
2522,2018,52
2522,2019,52
2522,2020,52
2522,2021,46
2523,2017,52
2523,2018,52
2523,2019,52
2523,2020,52
2523,2021,52
2524,2017,52
2524,2018,52
2524,2019,52
2524,2020,52
2524,2021,52
2525,2017,
2525,2018,
2525,2019,
2525,2020,
2525,2021,
2526,2017,
2526,2018,
2526,2019,
2526,2020,
2526,2021,
2527,2017,
2527,2018,
2527,2019,
2527,2020,
2527,2021,
2528,2017,52
2528,2018,52
2528,2019,52
2528,2020,52
2528,2021,52
2529,2017,41
2529,2018,52
2529,2019,43
2529,2020,
2529,2021,
2530,2017,52
2530,2018,52
2530,2019,52
2530,2020,52
2530,2021,52
2531,2017,52
2531,2018,43
2531,2019,39
2531,2020,41
2531,2021,37
2532,2017,52
2532,2018,52
2532,2019,52
2532,2020,52
2532,2021,52
2533,2017,50
2533,2018,52
2533,2019,52
2533,2020,52
2533,2021,40
2534,2017,0
2534,2018,0
2534,2019,22
2534,2020,52
2534,2021,40
2535,2017,52
2535,2018,52
2535,2019,52
2535,2020,51
2535,2021,40
2536,2017,52
2536,2018,52
2536,2019,52
2536,2020,52
2536,2021,37
2537,2017,52
2537,2018,52
2537,2019,52
2537,2020,52
2537,2021,46
2538,2017,52
2538,2018,43
2538,2019,52
2538,2020,52
2538,2021,45
2539,2017,
2539,2018,
2539,2019,
2539,2020,
2539,2021,
2540,2017,
2540,2018,
2540,2019,
2540,2020,
2540,2021,
2541,2017,52
2541,2018,52
2541,2019,52
2541,2020,42
2541,2021,52
2542,2017,
2542,2018,
2542,2019,
2542,2020,
2542,2021,
2543,2017,52
2543,2018,52
2543,2019,52
2543,2020,52
2543,2021,39
2544,2017,52
2544,2018,46
2544,2019,52
2544,2020,52
2544,2021,43
2545,2017,36
2545,2018,52
2545,2019,52
2545,2020,52
2545,2021,44
2546,2017,52
2546,2018,52
2546,2019,52
2546,2020,52
2546,2021,52
2547,2017,16
2547,2018,22
2547,2019,0
2547,2020,0
2547,2021,0
2548,2017,28
2548,2018,52
2548,2019,52
2548,2020,52
2548,2021,52
2549,2017,52
2549,2018,52
2549,2019,52
2549,2020,52
2549,2021,52
2550,2017,52
2550,2018,52
2550,2019,52
2550,2020,4
2550,2021,
2551,2017,52
2551,2018,52
2551,2019,52
2551,2020,52
2551,2021,52
2552,2017,0
2552,2018,0
2552,2019,0
2552,2020,0
2552,2021,0
2553,2017,52
2553,2018,41
2553,2019,41
2553,2020,52
2553,2021,40
2554,2017,0
2554,2018,0
2554,2019,0
2554,2020,0
2554,2021,0
2555,2017,
2555,2018,
2555,2019,
2555,2020,
2555,2021,
2556,2017,
2556,2018,
2556,2019,
2556,2020,
2556,2021,
2557,2017,52
2557,2018,52
2557,2019,52
2557,2020,52
2557,2021,40
2558,2017,52
2558,2018,51
2558,2019,50
2558,2020,52
2558,2021,40
2559,2017,52
2559,2018,11
2559,2019,
2559,2020,
2559,2021,
2560,2017,52
2560,2018,52
2560,2019,42
2560,2020,
2560,2021,
2561,2017,52
2561,2018,52
2561,2019,51
2561,2020,
2561,2021,
2562,2017,18
2562,2018,52
2562,2019,52
2562,2020,7
2562,2021,31
2563,2017,52
2563,2018,52
2563,2019,52
2563,2020,47
2563,2021,43
2564,2017,52
2564,2018,52
2564,2019,52
2564,2020,52
2564,2021,40
2565,2017,0
2565,2018,0
2565,2019,0
2565,2020,0
2565,2021,0
2566,2017,52
2566,2018,52
2566,2019,52
2566,2020,51
2566,2021,39
2567,2017,52
2567,2018,52
2567,2019,52
2567,2020,52
2567,2021,52
2568,2017,52
2568,2018,52
2568,2019,52
2568,2020,52
2568,2021,48
2569,2017,52
2569,2018,52
2569,2019,52
2569,2020,52
2569,2021,52
2570,2017,52
2570,2018,52
2570,2019,52
2570,2020,52
2570,2021,46
2571,2017,52
2571,2018,52
2571,2019,52
2571,2020,52
2571,2021,52
2572,2017,52
2572,2018,50
2572,2019,52
2572,2020,52
2572,2021,45
2573,2017,52
2573,2018,52
2573,2019,52
2573,2020,52
2573,2021,48
2574,2017,52
2574,2018,52
2574,2019,52
2574,2020,52
2574,2021,43
2575,2017,51
2575,2018,52
2575,2019,52
2575,2020,52
2575,2021,52
2576,2017,
2576,2018,
2576,2019,
2576,2020,
2576,2021,
2577,2017,0
2577,2018,48
2577,2019,52
2577,2020,52
2577,2021,52
2578,2017,
2578,2018,
2578,2019,
2578,2020,
2578,2021,
2579,2017,52
2579,2018,52
2579,2019,49
2579,2020,47
2579,2021,40
2580,2017,52
2580,2018,52
2580,2019,52
2580,2020,52
2580,2021,39
2581,2017,52
2581,2018,52
2581,2019,52
2581,2020,52
2581,2021,38
2582,2017,52
2582,2018,
2582,2019,
2582,2020,52
2582,2021,50
2583,2017,52
2583,2018,52
2583,2019,52
2583,2020,52
2583,2021,52
2584,2017,52
2584,2018,52
2584,2019,52
2584,2020,52
2584,2021,52
2585,2017,52
2585,2018,52
2585,2019,52
2585,2020,11
2585,2021,
2586,2017,0
2586,2018,0
2586,2019,0
2586,2020,0
2586,2021,0
2587,2017,
2587,2018,
2587,2019,
2587,2020,
2587,2021,
2588,2017,
2588,2018,
2588,2019,
2588,2020,
2588,2021,
2589,2017,10
2589,2018,52
2589,2019,48
2589,2020,
2589,2021,
2590,2017,0
2590,2018,0
2590,2019,0
2590,2020,0
2590,2021,0
2591,2017,52
2591,2018,12
2591,2019,
2591,2020,
2591,2021,
2592,2017,51
2592,2018,52
2592,2019,52
2592,2020,52
2592,2021,43
2593,2017,52
2593,2018,52
2593,2019,42
2593,2020,
2593,2021,
2594,2017,52
2594,2018,52
2594,2019,52
2594,2020,
2594,2021,44
2595,2017,52
2595,2018,52
2595,2019,52
2595,2020,52
2595,2021,39
2596,2017,52
2596,2018,52
2596,2019,52
2596,2020,52
2596,2021,44
2597,2017,52
2597,2018,52
2597,2019,43
2597,2020,
2597,2021,
2598,2017,50
2598,2018,
2598,2019,
2598,2020,
2598,2021,
2599,2017,52
2599,2018,52
2599,2019,52
2599,2020,52
2599,2021,45
2600,2017,0
2600,2018,0
2600,2019,0
2600,2020,0
2600,2021,0
2601,2017,52
2601,2018,
2601,2019,52
2601,2020,52
2601,2021,52
2602,2017,52
2602,2018,52
2602,2019,52
2602,2020,52
2602,2021,52
2603,2017,52
2603,2018,52
2603,2019,46
2603,2020,39
2603,2021,45
2604,2017,52
2604,2018,52
2604,2019,52
2604,2020,51
2604,2021,40
2605,2017,
2605,2018,
2605,2019,
2605,2020,
2605,2021,
2606,2017,52
2606,2018,52
2606,2019,52
2606,2020,52
2606,2021,42
2607,2017,52
2607,2018,52
2607,2019,52
2607,2020,49
2607,2021,39
2608,2017,52
2608,2018,52
2608,2019,52
2608,2020,52
2608,2021,42
2609,2017,52
2609,2018,52
2609,2019,52
2609,2020,52
2609,2021,51
2610,2017,52
2610,2018,52
2610,2019,52
2610,2020,52
2610,2021,39
2611,2017,25
2611,2018,37
2611,2019,52
2611,2020,14
2611,2021,
2612,2017,8
2612,2018,7
2612,2019,11
2612,2020,0
2612,2021,21
2613,2017,
2613,2018,
2613,2019,
2613,2020,
2613,2021,
2614,2017,52
2614,2018,52
2614,2019,52
2614,2020,52
2614,2021,47
2615,2017,52
2615,2018,52
2615,2019,52
2615,2020,52
2615,2021,41
2616,2017,52
2616,2018,52
2616,2019,52
2616,2020,52
2616,2021,52
2617,2017,52
2617,2018,3
2617,2019,
2617,2020,
2617,2021,
2618,2017,52
2618,2018,52
2618,2019,52
2618,2020,52
2618,2021,52
2619,2017,52
2619,2018,42
2619,2019,2
2619,2020,49
2619,2021,44
2620,2017,
2620,2018,
2620,2019,
2620,2020,
2620,2021,
2621,2017,52
2621,2018,43
2621,2019,26
2621,2020,52
2621,2021,1
2622,2017,52
2622,2018,52
2622,2019,52
2622,2020,52
2622,2021,52
2623,2017,
2623,2018,
2623,2019,
2623,2020,
2623,2021,
2624,2017,52
2624,2018,52
2624,2019,52
2624,2020,52
2624,2021,41
2625,2017,52
2625,2018,52
2625,2019,52
2625,2020,52
2625,2021,44
2626,2017,52
2626,2018,52
2626,2019,52
2626,2020,52
2626,2021,40
2627,2017,52
2627,2018,52
2627,2019,52
2627,2020,52
2627,2021,52
2628,2017,52
2628,2018,52
2628,2019,42
2628,2020,
2628,2021,
2629,2017,
2629,2018,
2629,2019,
2629,2020,
2629,2021,
2630,2017,52
2630,2018,52
2630,2019,52
2630,2020,52
2630,2021,48
2631,2017,52
2631,2018,52
2631,2019,52
2631,2020,4
2631,2021,
2632,2017,16
2632,2018,51
2632,2019,52
2632,2020,52
2632,2021,31
2633,2017,
2633,2018,
2633,2019,
2633,2020,
2633,2021,
2634,2017,52
2634,2018,52
2634,2019,52
2634,2020,52
2634,2021,44
2635,2017,52
2635,2018,52
2635,2019,52
2635,2020,52
2635,2021,52
2636,2017,
2636,2018,
2636,2019,
2636,2020,
2636,2021,
2637,2017,52
2637,2018,52
2637,2019,52
2637,2020,52
2637,2021,52
2638,2017,
2638,2018,
2638,2019,
2638,2020,
2638,2021,
2639,2017,
2639,2018,
2639,2019,
2639,2020,
2639,2021,
2640,2017,52
2640,2018,52
2640,2019,43
2640,2020,52
2640,2021,43
2641,2017,
2641,2018,
2641,2019,
2641,2020,
2641,2021,
2642,2017,50
2642,2018,
2642,2019,
2642,2020,
2642,2021,
2643,2017,52
2643,2018,52
2643,2019,45
2643,2020,
2643,2021,
2644,2017,
2644,2018,
2644,2019,
2644,2020,
2644,2021,
2645,2017,
2645,2018,
2645,2019,
2645,2020,
2645,2021,
2648,2017,48
2648,2018,0
2648,2019,
2648,2020,
2648,2021,
2649,2017,0
2649,2018,0
2649,2019,0
2649,2020,0
2649,2021,0
2650,2017,
2650,2018,
2650,2019,
2650,2020,
2650,2021,
2651,2017,0
2651,2018,0
2651,2019,0
2651,2020,0
2651,2021,0
2652,2017,52
2652,2018,34
2652,2019,22
2652,2020,48
2652,2021,39
2653,2017,52
2653,2018,4
2653,2019,0
2653,2020,0
2653,2021,0
2654,2017,43
2654,2018,41
2654,2019,52
2654,2020,52
2654,2021,52
2655,2017,52
2655,2018,52
2655,2019,52
2655,2020,52
2655,2021,52
2656,2017,0
2656,2018,26
2656,2019,0
2656,2020,9
2656,2021,52
2657,2017,0
2657,2018,0
2657,2019,0
2657,2020,0
2657,2021,0
2658,2017,52
2658,2018,52
2658,2019,52
2658,2020,45
2658,2021,39
2659,2017,
2659,2018,
2659,2019,
2659,2020,
2659,2021,
2660,2017,52
2660,2018,52
2660,2019,52
2660,2020,52
2660,2021,52
2661,2017,52
2661,2018,52
2661,2019,52
2661,2020,28
2661,2021,43
2662,2017,52
2662,2018,52
2662,2019,52
2662,2020,52
2662,2021,40
2663,2017,52
2663,2018,52
2663,2019,47
2663,2020,
2663,2021,
2664,2017,49
2664,2018,52
2664,2019,52
2664,2020,52
2664,2021,44
2665,2017,52
2665,2018,49
2665,2019,44
2665,2020,52
2665,2021,43
2666,2017,0
2666,2018,0
2666,2019,0
2666,2020,0
2666,2021,0
2667,2017,
2667,2018,
2667,2019,
2667,2020,
2667,2021,
2668,2017,0
2668,2018,0
2668,2019,0
2668,2020,0
2668,2021,0
2669,2017,52
2669,2018,52
2669,2019,52
2669,2020,52
2669,2021,52
2670,2017,52
2670,2018,52
2670,2019,52
2670,2020,52
2670,2021,52
2671,2017,38
2671,2018,29
2671,2019,
2671,2020,
2671,2021,
2672,2017,52
2672,2018,52
2672,2019,52
2672,2020,52
2672,2021,43
2673,2017,48
2673,2018,52
2673,2019,52
2673,2020,52
2673,2021,42
2674,2017,52
2674,2018,52
2674,2019,52
2674,2020,52
2674,2021,44
2675,2017,8
2675,2018,41
2675,2019,52
2675,2020,49
2675,2021,32
2676,2017,52
2676,2018,50
2676,2019,52
2676,2020,52
2676,2021,46
2677,2017,
2677,2018,
2677,2019,
2677,2020,
2677,2021,
2678,2017,52
2678,2018,25
2678,2019,
2678,2020,
2678,2021,
2679,2017,0
2679,2018,0
2679,2019,0
2679,2020,0
2679,2021,
2680,2017,52
2680,2018,52
2680,2019,52
2680,2020,52
2680,2021,43
2681,2017,52
2681,2018,52
2681,2019,52
2681,2020,52
2681,2021,40
2682,2017,52
2682,2018,17
2682,2019,0
2682,2020,0
2682,2021,
2683,2017,0
2683,2018,36
2683,2019,50
2683,2020,23
2683,2021,0
2684,2017,16
2684,2018,14
2684,2019,52
2684,2020,1
2684,2021,6
2685,2017,52
2685,2018,29
2685,2019,25
2685,2020,51
2685,2021,45
2686,2017,52
2686,2018,52
2686,2019,52
2686,2020,11
2686,2021,52
2687,2017,52
2687,2018,52
2687,2019,52
2687,2020,52
2687,2021,38
2688,2017,52
2688,2018,52
2688,2019,52
2688,2020,52
2688,2021,48
2689,2017,52
2689,2018,52
2689,2019,52
2689,2020,52
2689,2021,52
2690,2017,
2690,2018,
2690,2019,
2690,2020,
2690,2021,
2691,2017,52
2691,2018,52
2691,2019,52
2691,2020,52
2691,2021,52
2692,2017,
2692,2018,
2692,2019,
2692,2020,
2692,2021,
2693,2017,52
2693,2018,29
2693,2019,
2693,2020,
2693,2021,
2694,2017,52
2694,2018,52
2694,2019,52
2694,2020,52
2694,2021,52
2695,2017,52
2695,2018,52
2695,2019,52
2695,2020,52
2695,2021,52
2696,2017,52
2696,2018,52
2696,2019,52
2696,2020,52
2696,2021,52
2697,2017,0
2697,2018,0
2697,2019,34
2697,2020,0
2697,2021,38
2698,2017,52
2698,2018,52
2698,2019,52
