originalid,year,weeksworked
5472,2019,52.0
5472,2020,49.0
5472,2021,48.0
5473,2017,52.0
5473,2018,52.0
5473,2019,52.0
5473,2020,52.0
5473,2021,50.0
5474,2017,52.0
5474,2018,11.0
5474,2019,
5474,2020,
5474,2021,
5475,2017,4.0
5475,2018,52.0
5475,2019,2.0
5475,2020,0.0
5475,2021,
5476,2017,52.0
5476,2018,52.0
5476,2019,52.0
5476,2020,13.0
5476,2021,
5477,2017,0.0
5477,2018,0.0
5477,2019,0.0
5477,2020,0.0
5477,2021,
5478,2017,52.0
5478,2018,52.0
5478,2019,52.0
5478,2020,52.0
5478,2021,39.0
5479,2017,52.0
5479,2018,52.0
5479,2019,52.0
5479,2020,47.0
5479,2021,52.0
5480,2017,52.0
5480,2018,52.0
5480,2019,52.0
5480,2020,52.0
5480,2021,46.0
5481,2017,52.0
5481,2018,52.0
5481,2019,52.0
5481,2020,52.0
5481,2021,40.0
5482,2017,52.0
5482,2018,52.0
5482,2019,41.0
5482,2020,52.0
5482,2021,42.0
5483,2017,52.0
5483,2018,52.0
5483,2019,52.0
5483,2020,52.0
5483,2021,39.0
5484,2017,52.0
5484,2018,52.0
5484,2019,52.0
5484,2020,52.0
5484,2021,44.0
5485,2017,52.0
5485,2018,52.0
5485,2019,52.0
5485,2020,52.0
5485,2021,39.0
5486,2017,
5486,2018,
5486,2019,
5486,2020,
5486,2021,
5487,2017,52.0
5487,2018,52.0
5487,2019,52.0
5487,2020,52.0
5487,2021,52.0
5488,2017,
5488,2018,
5488,2019,
5488,2020,
5488,2021,
5489,2017,0.0
5489,2018,0.0
5489,2019,0.0
5489,2020,0.0
5489,2021,0.0
5490,2017,40.0
5490,2018,52.0
5490,2019,52.0
5490,2020,52.0
5490,2021,40.0
5491,2017,
5491,2018,
5491,2019,
5491,2020,
5491,2021,
5492,2017,52.0
5492,2018,51.0
5492,2019,44.0
5492,2020,26.0
5492,2021,0.0
5493,2017,
5493,2018,51.0
5493,2019,52.0
5493,2020,52.0
5493,2021,45.0
5494,2017,38.0
5494,2018,39.0
5494,2019,49.0
5494,2020,0.0
5494,2021,
5495,2017,
5495,2018,
5495,2019,
5495,2020,
5495,2021,
5496,2017,52.0
5496,2018,52.0
5496,2019,52.0
5496,2020,52.0
5496,2021,50.0
5497,2017,52.0
5497,2018,52.0
5497,2019,51.0
5497,2020,52.0
5497,2021,42.0
5498,2017,48.0
5498,2018,51.0
5498,2019,52.0
5498,2020,52.0
5498,2021,52.0
5499,2017,48.0
5499,2018,52.0
5499,2019,23.0
5499,2020,0.0
5499,2021,40.0
5500,2017,0.0
5500,2018,0.0
5500,2019,0.0
5500,2020,0.0
5500,2021,0.0
5501,2017,1.0
5501,2018,9.0
5501,2019,52.0
5501,2020,52.0
5501,2021,52.0
5502,2017,52.0
5502,2018,52.0
5502,2019,52.0
5502,2020,50.0
5502,2021,52.0
5503,2017,52.0
5503,2018,52.0
5503,2019,52.0
5503,2020,52.0
5503,2021,52.0
5504,2017,52.0
5504,2018,52.0
5504,2019,43.0
5504,2020,52.0
5504,2021,51.0
5505,2017,52.0
5505,2018,42.0
5505,2019,52.0
5505,2020,52.0
5505,2021,40.0
5506,2017,52.0
5506,2018,52.0
5506,2019,52.0
5506,2020,52.0
5506,2021,47.0
5507,2017,42.0
5507,2018,52.0
5507,2019,52.0
5507,2020,44.0
5507,2021,40.0
5508,2017,52.0
5508,2018,52.0
5508,2019,52.0
5508,2020,52.0
5508,2021,42.0
5509,2017,52.0
5509,2018,52.0
5509,2019,42.0
5509,2020,
5509,2021,
5510,2017,
5510,2018,
5510,2019,
5510,2020,
5510,2021,
5511,2017,0.0
5511,2018,0.0
5511,2019,0.0
5511,2020,0.0
5511,2021,19.0
5512,2017,52.0
5512,2018,52.0
5512,2019,52.0
5512,2020,52.0
5512,2021,48.0
5513,2017,
5513,2018,
5513,2019,
5513,2020,
5513,2021,
5514,2017,
5514,2018,
5514,2019,
5514,2020,
5514,2021,
5515,2017,52.0
5515,2018,52.0
5515,2019,52.0
5515,2020,52.0
5515,2021,42.0
5516,2017,52.0
5516,2018,49.0
5516,2019,0.0
5516,2020,0.0
5516,2021,0.0
5517,2017,14.0
5517,2018,
5517,2019,
5517,2020,
5517,2021,
5518,2017,52.0
5518,2018,52.0
5518,2019,36.0
5518,2020,48.0
5518,2021,34.0
5519,2017,19.0
5519,2018,52.0
5519,2019,52.0
5519,2020,52.0
5519,2021,41.0
5520,2017,52.0
5520,2018,52.0
5520,2019,52.0
5520,2020,38.0
5520,2021,6.0
5521,2017,52.0
5521,2018,52.0
5521,2019,31.0
5521,2020,0.0
5521,2021,0.0
5522,2017,52.0
5522,2018,52.0
5522,2019,52.0
5522,2020,52.0
5522,2021,52.0
5523,2017,52.0
5523,2018,52.0
5523,2019,52.0
5523,2020,52.0
5523,2021,40.0
5524,2017,
5524,2018,
5524,2019,
5524,2020,
5524,2021,
5525,2017,51.0
5525,2018,26.0
5525,2019,52.0
5525,2020,3.0
5525,2021,
5526,2017,46.0
5526,2018,50.0
5526,2019,52.0
5526,2020,52.0
5526,2021,46.0
5527,2017,
5527,2018,
5527,2019,
5527,2020,
5527,2021,
5528,2017,52.0
5528,2018,52.0
5528,2019,41.0
5528,2020,52.0
5528,2021,41.0
5529,2017,52.0
5529,2018,52.0
5529,2019,52.0
5529,2020,52.0
5529,2021,40.0
5530,2017,24.0
5530,2018,35.0
5530,2019,24.0
5530,2020,6.0
5530,2021,
5531,2017,52.0
5531,2018,52.0
5531,2019,52.0
5531,2020,52.0
5531,2021,52.0
5532,2017,52.0
5532,2018,51.0
5532,2019,52.0
5532,2020,52.0
5532,2021,39.0
5533,2017,52.0
5533,2018,52.0
5533,2019,52.0
5533,2020,52.0
5533,2021,52.0
5534,2017,52.0
5534,2018,52.0
5534,2019,52.0
5534,2020,24.0
5534,2021,47.0
5535,2017,52.0
5535,2018,52.0
5535,2019,52.0
5535,2020,52.0
5535,2021,39.0
5536,2017,52.0
5536,2018,52.0
5536,2019,52.0
5536,2020,52.0
5536,2021,52.0
5537,2017,52.0
5537,2018,48.0
5537,2019,52.0
5537,2020,52.0
5537,2021,41.0
5538,2017,52.0
5538,2018,52.0
5538,2019,52.0
5538,2020,52.0
5538,2021,44.0
5539,2017,52.0
5539,2018,52.0
5539,2019,52.0
5539,2020,52.0
5539,2021,45.0
5540,2017,52.0
5540,2018,52.0
5540,2019,52.0
5540,2020,52.0
5540,2021,39.0
5541,2017,52.0
5541,2018,52.0
5541,2019,52.0
5541,2020,52.0
5541,2021,44.0
5542,2017,52.0
5542,2018,52.0
5542,2019,52.0
5542,2020,52.0
5542,2021,45.0
5543,2017,52.0
5543,2018,52.0
5543,2019,52.0
5543,2020,40.0
5543,2021,29.0
5544,2017,52.0
5544,2018,52.0
5544,2019,52.0
5544,2020,52.0
5544,2021,40.0
5545,2017,52.0
5545,2018,52.0
5545,2019,52.0
5545,2020,52.0
5545,2021,43.0
5546,2017,52.0
5546,2018,52.0
5546,2019,52.0
5546,2020,42.0
5546,2021,21.0
5547,2017,52.0
5547,2018,52.0
5547,2019,52.0
5547,2020,52.0
5547,2021,51.0
5548,2017,35.0
5548,2018,52.0
5548,2019,52.0
5548,2020,51.0
5548,2021,43.0
5549,2017,0.0
5549,2018,0.0
5549,2019,10.0
5549,2020,52.0
5549,2021,52.0
5550,2017,
5550,2018,
5550,2019,
5550,2020,
5550,2021,
5551,2017,52.0
5551,2018,46.0
5551,2019,52.0
5551,2020,52.0
5551,2021,47.0
5552,2017,52.0
5552,2018,52.0
5552,2019,52.0
5552,2020,52.0
5552,2021,52.0
5553,2017,52.0
5553,2018,52.0
5553,2019,44.0
5553,2020,
5553,2021,
5554,2017,52.0
5554,2018,52.0
5554,2019,52.0
5554,2020,52.0
5554,2021,40.0
5555,2017,
5555,2018,
5555,2019,
5555,2020,
5555,2021,
5556,2017,44.0
5556,2018,52.0
5556,2019,52.0
5556,2020,52.0
5556,2021,42.0
5557,2017,52.0
5557,2018,52.0
5557,2019,52.0
5557,2020,52.0
5557,2021,46.0
5558,2017,52.0
5558,2018,37.0
5558,2019,52.0
5558,2020,52.0
5558,2021,50.0
5560,2017,40.0
5560,2018,52.0
5560,2019,27.0
5560,2020,52.0
5560,2021,52.0
5561,2017,0.0
5561,2018,0.0
5561,2019,0.0
5561,2020,0.0
5561,2021,0.0
5562,2017,52.0
5562,2018,52.0
5562,2019,52.0
5562,2020,52.0
5562,2021,52.0
5563,2017,0.0
5563,2018,0.0
5563,2019,0.0
5563,2020,20.0
5563,2021,43.0
5564,2017,0.0
5564,2018,0.0
5564,2019,43.0
5564,2020,52.0
5564,2021,42.0
5565,2017,
5565,2018,
5565,2019,
5565,2020,
5565,2021,
5566,2017,45.0
5566,2018,52.0
5566,2019,52.0
5566,2020,52.0
5566,2021,38.0
5567,2017,
5567,2018,
5567,2019,
5567,2020,
5567,2021,
5568,2017,52.0
5568,2018,44.0
5568,2019,52.0
5568,2020,40.0
5568,2021,49.0
5569,2017,0.0
5569,2018,0.0
5569,2019,0.0
5569,2020,0.0
5569,2021,20.0
5570,2017,19.0
5570,2018,52.0
5570,2019,52.0
5570,2020,52.0
5570,2021,52.0
5571,2017,49.0
5571,2018,52.0
5571,2019,52.0
5571,2020,51.0
5571,2021,50.0
5572,2017,0.0
5572,2018,11.0
5572,2019,43.0
5572,2020,52.0
5572,2021,37.0
5573,2017,52.0
5573,2018,52.0
5573,2019,52.0
5573,2020,52.0
5573,2021,42.0
5574,2017,52.0
5574,2018,52.0
5574,2019,52.0
5574,2020,47.0
5574,2021,51.0
5575,2017,52.0
5575,2018,52.0
5575,2019,52.0
5575,2020,52.0
5575,2021,52.0
5576,2017,43.0
5576,2018,51.0
5576,2019,52.0
5576,2020,41.0
5576,2021,0.0
5577,2017,0.0
5577,2018,0.0
5577,2019,0.0
5577,2020,0.0
5577,2021,0.0
5578,2017,52.0
5578,2018,52.0
5578,2019,52.0
5578,2020,52.0
5578,2021,49.0
5579,2017,39.0
5579,2018,52.0
5579,2019,52.0
5579,2020,48.0
5579,2021,43.0
5580,2017,52.0
5580,2018,52.0
5580,2019,52.0
5580,2020,52.0
5580,2021,41.0
5581,2017,52.0
5581,2018,52.0
5581,2019,52.0
5581,2020,52.0
5581,2021,46.0
5582,2017,
5582,2018,
5582,2019,
5582,2020,
5582,2021,
5583,2017,
5583,2018,
5583,2019,
5583,2020,
5583,2021,
5584,2017,52.0
5584,2018,52.0
5584,2019,52.0
5584,2020,52.0
5584,2021,47.0
5585,2017,52.0
5585,2018,52.0
5585,2019,52.0
5585,2020,37.0
5585,2021,52.0
5586,2017,52.0
5586,2018,52.0
5586,2019,45.0
5586,2020,
5586,2021,
5587,2017,
5587,2018,
5587,2019,
5587,2020,
5587,2021,
5588,2017,
5588,2018,
5588,2019,
5588,2020,
5588,2021,
5589,2017,52.0
5589,2018,52.0
5589,2019,52.0
5589,2020,51.0
5589,2021,33.0
5590,2017,52.0
5590,2018,52.0
5590,2019,52.0
5590,2020,52.0
5590,2021,52.0
5591,2017,52.0
5591,2018,52.0
5591,2019,49.0
5591,2020,47.0
5591,2021,45.0
5592,2017,51.0
5592,2018,52.0
5592,2019,40.0
5592,2020,1.0
5592,2021,40.0
5593,2017,0.0
5593,2018,0.0
5593,2019,0.0
5593,2020,0.0
5593,2021,0.0
5594,2017,52.0
5594,2018,52.0
5594,2019,52.0
5594,2020,52.0
5594,2021,48.0
5595,2017,51.0
5595,2018,52.0
5595,2019,52.0
5595,2020,52.0
5595,2021,42.0
5596,2017,52.0
5596,2018,51.0
5596,2019,52.0
5596,2020,52.0
5596,2021,42.0
5597,2017,
5597,2018,
5597,2019,11.0
5597,2020,
5597,2021,
5598,2017,0.0
5598,2018,0.0
5598,2019,15.0
5598,2020,52.0
5598,2021,26.0
5599,2017,52.0
5599,2018,52.0
5599,2019,52.0
5599,2020,52.0
5599,2021,48.0
5600,2017,52.0
5600,2018,13.0
5600,2019,0.0
5600,2020,22.0
5600,2021,52.0
5601,2017,0.0
5601,2018,38.0
5601,2019,52.0
5601,2020,52.0
5601,2021,39.0
5602,2017,52.0
5602,2018,52.0
5602,2019,52.0
5602,2020,52.0
5602,2021,52.0
5603,2017,0.0
5603,2018,0.0
5603,2019,0.0
5603,2020,0.0
5603,2021,0.0
5604,2017,
5604,2018,
5604,2019,
5604,2020,
5604,2021,
5605,2017,0.0
5605,2018,0.0
5605,2019,0.0
5605,2020,0.0
5605,2021,0.0
5606,2017,0.0
5606,2018,0.0
5606,2019,0.0
5606,2020,0.0
5606,2021,0.0
5607,2017,52.0
5607,2018,52.0
5607,2019,52.0
5607,2020,52.0
5607,2021,40.0
5608,2017,42.0
5608,2018,52.0
5608,2019,52.0
5608,2020,52.0
5608,2021,40.0
5609,2017,
5609,2018,52.0
5609,2019,52.0
5609,2020,13.0
5609,2021,19.0
5610,2017,52.0
5610,2018,52.0
5610,2019,40.0
5610,2020,52.0
5610,2021,44.0
5611,2017,52.0
5611,2018,52.0
5611,2019,52.0
5611,2020,0.0
5611,2021,38.0
5612,2017,52.0
5612,2018,52.0
5612,2019,52.0
5612,2020,52.0
5612,2021,43.0
5613,2017,52.0
5613,2018,52.0
5613,2019,52.0
5613,2020,52.0
5613,2021,38.0
5614,2017,0.0
5614,2018,0.0
5614,2019,0.0
5614,2020,0.0
5614,2021,0.0
5615,2017,51.0
5615,2018,40.0
5615,2019,52.0
5615,2020,52.0
5615,2021,35.0
5616,2017,52.0
5616,2018,52.0
5616,2019,52.0
5616,2020,52.0
5616,2021,41.0
5617,2017,51.0
5617,2018,52.0
5617,2019,52.0
5617,2020,52.0
5617,2021,52.0
5618,2017,52.0
5618,2018,52.0
5618,2019,49.0
5618,2020,52.0
5618,2021,37.0
5619,2017,
5619,2018,
5619,2019,
5619,2020,
5619,2021,
5620,2017,52.0
5620,2018,52.0
5620,2019,52.0
5620,2020,52.0
5620,2021,52.0
5621,2017,52.0
5621,2018,52.0
5621,2019,52.0
5621,2020,2.0
5621,2021,
5622,2017,49.0
5622,2018,47.0
5622,2019,52.0
5622,2020,52.0
5622,2021,42.0
5623,2017,52.0
5623,2018,52.0
5623,2019,52.0
5623,2020,52.0
5623,2021,39.0
5624,2017,52.0
5624,2018,52.0
5624,2019,52.0
5624,2020,51.0
5624,2021,52.0
5625,2017,52.0
5625,2018,52.0
5625,2019,24.0
5625,2020,52.0
5625,2021,40.0
5626,2017,52.0
5626,2018,52.0
5626,2019,52.0
5626,2020,14.0
5626,2021,
5627,2017,0.0
5627,2018,0.0
5627,2019,0.0
5627,2020,0.0
5627,2021,0.0
5628,2017,52.0
5628,2018,52.0
5628,2019,52.0
5628,2020,50.0
5628,2021,36.0
5629,2017,49.0
5629,2018,52.0
5629,2019,38.0
5629,2020,19.0
5629,2021,0.0
5630,2017,52.0
5630,2018,52.0
5630,2019,52.0
5630,2020,52.0
5630,2021,28.0
5631,2017,52.0
5631,2018,35.0
5631,2019,52.0
5631,2020,2.0
5631,2021,
5632,2017,52.0
5632,2018,52.0
5632,2019,52.0
5632,2020,35.0
5632,2021,47.0
5633,2017,52.0
5633,2018,52.0
5633,2019,49.0
5633,2020,52.0
5633,2021,52.0
5634,2017,52.0
5634,2018,52.0
5634,2019,52.0
5634,2020,52.0
5634,2021,38.0
5635,2017,
5635,2018,
5635,2019,
5635,2020,
5635,2021,
5636,2017,52.0
5636,2018,52.0
5636,2019,52.0
5636,2020,52.0
5636,2021,42.0
5637,2017,52.0
5637,2018,52.0
5637,2019,52.0
5637,2020,52.0
5637,2021,44.0
5638,2017,52.0
5638,2018,52.0
5638,2019,52.0
5638,2020,52.0
5638,2021,44.0
5639,2017,52.0
5639,2018,52.0
5639,2019,52.0
5639,2020,52.0
5639,2021,52.0
5640,2017,52.0
5640,2018,52.0
5640,2019,52.0
5640,2020,52.0
5640,2021,14.0
5641,2017,52.0
5641,2018,52.0
5641,2019,52.0
5641,2020,52.0
5641,2021,37.0
5642,2017,52.0
5642,2018,52.0
5642,2019,52.0
5642,2020,10.0
5642,2021,
5643,2017,52.0
5643,2018,38.0
5643,2019,52.0
5643,2020,52.0
5643,2021,39.0
5644,2017,52.0
5644,2018,52.0
5644,2019,52.0
5644,2020,52.0
5644,2021,38.0
5645,2017,52.0
5645,2018,52.0
5645,2019,51.0
5645,2020,45.0
5645,2021,37.0
5646,2017,52.0
5646,2018,41.0
5646,2019,43.0
5646,2020,32.0
5646,2021,40.0
5647,2017,52.0
5647,2018,52.0
5647,2019,52.0
5647,2020,52.0
5647,2021,43.0
5648,2017,52.0
5648,2018,52.0
5648,2019,52.0
5648,2020,41.0
5648,2021,52.0
5649,2017,52.0
5649,2018,52.0
5649,2019,52.0
5649,2020,52.0
5649,2021,49.0
5650,2017,52.0
5650,2018,
5650,2019,
5650,2020,
5650,2021,
5651,2017,45.0
5651,2018,
5651,2019,
5651,2020,
5651,2021,
5652,2017,52.0
5652,2018,52.0
5652,2019,52.0
5652,2020,45.0
5652,2021,51.0
5653,2017,0.0
5653,2018,0.0
5653,2019,24.0
5653,2020,0.0
5653,2021,8.0
5654,2017,0.0
5654,2018,0.0
5654,2019,0.0
5654,2020,0.0
5654,2021,0.0
5655,2017,0.0
5655,2018,0.0
5655,2019,0.0
5655,2020,0.0
5655,2021,0.0
5656,2017,52.0
5656,2018,52.0
5656,2019,52.0
5656,2020,49.0
5656,2021,52.0
5657,2017,52.0
5657,2018,52.0
5657,2019,52.0
5657,2020,43.0
5657,2021,40.0
5658,2017,52.0
5658,2018,52.0
5658,2019,52.0
5658,2020,52.0
5658,2021,52.0
5659,2017,0.0
5659,2018,0.0
5659,2019,0.0
5659,2020,0.0
5659,2021,0.0
5660,2017,42.0
5660,2018,0.0
5660,2019,0.0
5660,2020,0.0
5660,2021,0.0
5661,2017,52.0
5661,2018,52.0
5661,2019,40.0
5661,2020,
5661,2021,
5662,2017,52.0
5662,2018,52.0
5662,2019,49.0
5662,2020,
5662,2021,
5663,2017,0.0
5663,2018,0.0
5663,2019,39.0
5663,2020,2.0
5663,2021,3.0
5664,2017,52.0
5664,2018,44.0
5664,2019,26.0
5664,2020,
5664,2021,
5665,2017,
5665,2018,
5665,2019,
5665,2020,
5665,2021,
5666,2017,
5666,2018,
5666,2019,
5666,2020,
5666,2021,
5667,2017,
5667,2018,
5667,2019,
5667,2020,
5667,2021,
5668,2017,
5668,2018,
5668,2019,
5668,2020,
5668,2021,
5669,2017,0.0
5669,2018,0.0
5669,2019,0.0
5669,2020,0.0
5669,2021,0.0
5670,2017,52.0
5670,2018,52.0
5670,2019,52.0
5670,2020,52.0
5670,2021,39.0
5671,2017,52.0
5671,2018,52.0
5671,2019,52.0
5671,2020,52.0
5671,2021,42.0
5672,2017,52.0
5672,2018,52.0
5672,2019,52.0
5672,2020,52.0
5672,2021,43.0
5673,2017,52.0
5673,2018,52.0
5673,2019,52.0
5673,2020,52.0
5673,2021,52.0
5674,2017,
5674,2018,
5674,2019,
5674,2020,
5674,2021,
5675,2017,14.0
5675,2018,0.0
5675,2019,38.0
5675,2020,52.0
5675,2021,37.0
5676,2017,52.0
5676,2018,52.0
5676,2019,38.0
5676,2020,52.0
5676,2021,42.0
5677,2017,0.0
5677,2018,0.0
5677,2019,0.0
5677,2020,0.0
5677,2021,0.0
5678,2017,0.0
5678,2018,0.0
5678,2019,14.0
5678,2020,52.0
5678,2021,45.0
5679,2017,
5679,2018,
5679,2019,
5679,2020,
5679,2021,
5680,2017,0.0
5680,2018,0.0
5680,2019,26.0
5680,2020,52.0
5680,2021,20.0
5681,2017,46.0
5681,2018,52.0
5681,2019,52.0
5681,2020,52.0
5681,2021,38.0
5682,2017,52.0
5682,2018,52.0
5682,2019,52.0
5682,2020,52.0
5682,2021,45.0
5683,2017,47.0
5683,2018,20.0
5683,2019,0.0
5683,2020,0.0
5683,2021,0.0
5684,2017,39.0
5684,2018,52.0
5684,2019,52.0
5684,2020,52.0
5684,2021,26.0
5685,2017,52.0
5685,2018,52.0
5685,2019,52.0
5685,2020,8.0
5685,2021,
5686,2017,0.0
5686,2018,0.0
5686,2019,0.0
5686,2020,0.0
5686,2021,0.0
5687,2017,52.0
5687,2018,52.0
5687,2019,52.0
5687,2020,52.0
5687,2021,52.0
5688,2017,52.0
5688,2018,52.0
5688,2019,52.0
5688,2020,52.0
5688,2021,52.0
5689,2017,52.0
5689,2018,52.0
5689,2019,52.0
5689,2020,52.0
5689,2021,52.0
5690,2017,52.0
5690,2018,52.0
5690,2019,0.0
5690,2020,0.0
5690,2021,0.0
5691,2017,16.0
5691,2018,52.0
5691,2019,52.0
5691,2020,52.0
5691,2021,49.0
5692,2017,52.0
5692,2018,52.0
5692,2019,52.0
5692,2020,52.0
5692,2021,52.0
5693,2017,
5693,2018,
5693,2019,
5693,2020,
5693,2021,
5694,2017,18.0
5694,2018,52.0
5694,2019,52.0
5694,2020,52.0
5694,2021,52.0
5695,2017,52.0
5695,2018,36.0
5695,2019,52.0
5695,2020,52.0
5695,2021,25.0
5696,2017,0.0
5696,2018,0.0
5696,2019,0.0
5696,2020,0.0
5696,2021,0.0
5697,2017,52.0
5697,2018,52.0
5697,2019,52.0
5697,2020,52.0
5697,2021,47.0
5698,2017,52.0
5698,2018,52.0
5698,2019,52.0
5698,2020,52.0
5698,2021,52.0
5699,2017,36.0
5699,2018,0.0
5699,2019,0.0
5699,2020,44.0
5699,2021,52.0
5700,2017,14.0
5700,2018,0.0
5700,2019,0.0
5700,2020,0.0
5700,2021,31.0
5701,2017,52.0
5701,2018,52.0
5701,2019,52.0
5701,2020,52.0
5701,2021,47.0
5702,2017,0.0
5702,2018,0.0
5702,2019,0.0
5702,2020,0.0
5702,2021,0.0
5703,2017,52.0
5703,2018,52.0
5703,2019,52.0
5703,2020,52.0
5703,2021,37.0
5704,2017,52.0
5704,2018,52.0
5704,2019,52.0
5704,2020,52.0
5704,2021,52.0
5705,2017,0.0
5705,2018,0.0
5705,2019,0.0
5705,2020,0.0
5705,2021,0.0
5706,2017,0.0
5706,2018,0.0
5706,2019,0.0
5706,2020,0.0
5706,2021,0.0
5707,2017,5.0
5707,2018,52.0
5707,2019,41.0
5707,2020,
5707,2021,
5708,2017,52.0
5708,2018,52.0
5708,2019,52.0
5708,2020,52.0
5708,2021,41.0
5709,2017,0.0
5709,2018,0.0
5709,2019,0.0
5709,2020,0.0
5709,2021,
5710,2017,52.0
5710,2018,52.0
5710,2019,52.0
5710,2020,52.0
5710,2021,39.0
5711,2017,52.0
5711,2018,52.0
5711,2019,52.0
5711,2020,52.0
5711,2021,52.0
5712,2017,52.0
5712,2018,52.0
5712,2019,48.0
5712,2020,49.0
5712,2021,41.0
5713,2017,52.0
5713,2018,52.0
5713,2019,31.0
5713,2020,41.0
5713,2021,52.0
5714,2017,29.0
5714,2018,0.0
5714,2019,0.0
5714,2020,0.0
5714,2021,0.0
5715,2017,52.0
5715,2018,52.0
5715,2019,52.0
5715,2020,52.0
5715,2021,37.0
5716,2017,52.0
5716,2018,52.0
5716,2019,52.0
5716,2020,52.0
5716,2021,36.0
5717,2017,0.0
5717,2018,0.0
5717,2019,0.0
5717,2020,0.0
5717,2021,0.0
5718,2017,0.0
5718,2018,0.0
5718,2019,0.0
5718,2020,0.0
5718,2021,0.0
5719,2017,50.0
5719,2018,46.0
5719,2019,52.0
5719,2020,5.0
5719,2021,
5720,2017,52.0
5720,2018,52.0
5720,2019,52.0
5720,2020,36.0
5720,2021,44.0
5721,2017,
5721,2018,
5721,2019,
5721,2020,
5721,2021,
5722,2017,52.0
5722,2018,52.0
5722,2019,52.0
5722,2020,52.0
5722,2021,48.0
5723,2017,52.0
5723,2018,52.0
5723,2019,52.0
5723,2020,52.0
5723,2021,39.0
5724,2017,52.0
5724,2018,52.0
5724,2019,33.0
5724,2020,52.0
5724,2021,46.0
5725,2017,52.0
5725,2018,52.0
5725,2019,52.0
5725,2020,52.0
5725,2021,38.0
5726,2017,52.0
5726,2018,52.0
5726,2019,52.0
5726,2020,52.0
5726,2021,48.0
5727,2017,0.0
5727,2018,0.0
5727,2019,0.0
5727,2020,0.0
5727,2021,0.0
5728,2017,52.0
5728,2018,52.0
5728,2019,52.0
5728,2020,52.0
5728,2021,52.0
5729,2017,52.0
5729,2018,52.0
5729,2019,37.0
5729,2020,50.0
5729,2021,39.0
5730,2017,31.0
5730,2018,52.0
5730,2019,52.0
5730,2020,52.0
5730,2021,38.0
5731,2017,52.0
5731,2018,
5731,2019,
5731,2020,52.0
5731,2021,44.0
5732,2017,15.0
5732,2018,4.0
5732,2019,47.0
5732,2020,13.0
5732,2021,0.0
5733,2017,52.0
5733,2018,52.0
5733,2019,52.0
5733,2020,48.0
5733,2021,52.0
5734,2017,52.0
5734,2018,52.0
5734,2019,52.0
5734,2020,42.0
5734,2021,31.0
5735,2017,0.0
5735,2018,0.0
5735,2019,0.0
5735,2020,0.0
5735,2021,0.0
5736,2017,0.0
5736,2018,29.0
5736,2019,52.0
5736,2020,52.0
5736,2021,52.0
5737,2017,1.0
5737,2018,52.0
5737,2019,30.0
5737,2020,19.0
5737,2021,7.0
5738,2017,52.0
5738,2018,52.0
5738,2019,52.0
5738,2020,52.0
5738,2021,52.0
5739,2017,0.0
5739,2018,0.0
5739,2019,0.0
5739,2020,14.0
5739,2021,44.0
5740,2017,0.0
5740,2018,0.0
5740,2019,12.0
5740,2020,
5740,2021,52.0
5741,2017,0.0
5741,2018,0.0
5741,2019,21.0
5741,2020,27.0
5741,2021,33.0
5742,2017,
5742,2018,
5742,2019,
5742,2020,
5742,2021,
5743,2017,52.0
5743,2018,52.0
5743,2019,52.0
5743,2020,52.0
5743,2021,44.0
5744,2017,52.0
5744,2018,52.0
5744,2019,52.0
5744,2020,52.0
5744,2021,43.0
5745,2017,0.0
5745,2018,0.0
5745,2019,0.0
5745,2020,0.0
5745,2021,0.0
5746,2017,52.0
5746,2018,52.0
5746,2019,52.0
5746,2020,16.0
5746,2021,
5747,2017,0.0
5747,2018,0.0
5747,2019,0.0
5747,2020,0.0
5747,2021,0.0
5748,2017,
5748,2018,
5748,2019,
5748,2020,
5748,2021,
5749,2017,33.0
5749,2018,1.0
5749,2019,14.0
5749,2020,49.0
5749,2021,47.0
5750,2017,
5750,2018,
5750,2019,
5750,2020,
5750,2021,
5751,2017,52.0
5751,2018,52.0
5751,2019,52.0
5751,2020,52.0
5751,2021,52.0
5752,2017,52.0
5752,2018,52.0
5752,2019,50.0
5752,2020,
5752,2021,
5753,2017,52.0
5753,2018,52.0
5753,2019,52.0
5753,2020,52.0
5753,2021,39.0
5754,2017,52.0
5754,2018,52.0
5754,2019,49.0
5754,2020,
5754,2021,
5755,2017,
5755,2018,52.0
5755,2019,52.0
5755,2020,51.0
5755,2021,52.0
5756,2017,52.0
5756,2018,52.0
5756,2019,52.0
5756,2020,20.0
5756,2021,
5757,2017,52.0
5757,2018,52.0
5757,2019,52.0
5757,2020,52.0
5757,2021,47.0
5758,2017,51.0
5758,2018,19.0
5758,2019,
5758,2020,
5758,2021,
5759,2017,
5759,2018,
5759,2019,
5759,2020,
5759,2021,
5760,2017,52.0
5760,2018,52.0
5760,2019,52.0
5760,2020,52.0
5760,2021,50.0
5761,2017,52.0
5761,2018,
5761,2019,
5761,2020,
5761,2021,
5762,2017,42.0
5762,2018,39.0
5762,2019,52.0
5762,2020,52.0
5762,2021,45.0
5763,2017,52.0
5763,2018,52.0
5763,2019,52.0
5763,2020,52.0
5763,2021,52.0
5764,2017,52.0
5764,2018,52.0
5764,2019,52.0
5764,2020,9.0
5764,2021,
5765,2017,52.0
5765,2018,52.0
5765,2019,52.0
5765,2020,52.0
5765,2021,52.0
5766,2017,52.0
5766,2018,52.0
5766,2019,52.0
